ProductID,ProductName,Category,Price,UnitsSold,Date,StoreLocation,PromotionApplied,Revenue
P004,Yoga Mat,Fitness,73.03,1,2024-08-10,Bangalore,No,73.03
P005,Running Shoes,Apparel,68.02,6,2024-08-10,Mumbai,Yes,408.12
P006,Sports Bottle,Accessories,20.34,8,2024-08-10,Bangalore,Yes,162.72
P007,Fitness Tracker,Electronics,151.59,6,2024-08-10,Bangalore,Yes,909.54
P008,Gym Gloves,Accessories,179.22,2,2024-08-10,Mumbai,No,358.44
P009,Whey Protein,Health,100.02,3,2024-08-10,Delhi,Yes,300.06
P010,Massage Gun,Electronics,188.29,2,2024-08-10,Bangalore,Yes,376.58
P001,Energy Drink,Beverages,38.76,2,2024-08-11,Kolkata,Yes,77.52
P002,Protein Bar,Snacks,42.25,5,2024-08-11,Delhi,Yes,211.25
P003,Multivitamin,Health,62.76,12,2024-08-11,Bangalore,No,753.12
P004,Yoga Mat,Fitness,73.33,4,2024-08-11,Mumbai,Yes,293.32
P005,Running Shoes,Apparel,41.13,10,2024-08-11,Mumbai,No,411.3
P006,Sports Bottle,Accessories,31.02,6,2024-08-11,Kolkata,Yes,186.12
P007,Fitness Tracker,Electronics,156.35,12,2024-08-11,Delhi,No,1876.2
P008,Gym Gloves,Accessories,151.66,5,2024-08-11,Bangalore,No,758.3
P009,Whey Protein,Health,154.64,13,2024-08-11,Bangalore,No,2010.32
P010,Massage Gun,Electronics,31.31,5,2024-08-11,Delhi,No,156.55
P001,Energy Drink,Beverages,124.78,8,2024-08-12,Kolkata,No,998.24
P002,Protein Bar,Snacks,159.4,2,2024-08-12,Delhi,No,318.8
P003,Multivitamin,Health,86.47,3,2024-08-12,Bangalore,No,259.41
P004,Yoga Mat,Fitness,189.54,7,2024-08-12,Delhi,Yes,1326.78
P005,Running Shoes,Apparel,24.07,8,2024-08-12,Bangalore,Yes,192.56
P006,Sports Bottle,Accessories,10.23,10,2024-08-12,Bangalore,Yes,102.3
P007,Fitness Tracker,Electronics,168.04,8,2024-08-12,Bangalore,Yes,1344.32
P008,Gym Gloves,Accessories,79.55,4,2024-08-12,Delhi,Yes,318.2
P009,Whey Protein,Health,107.65,7,2024-08-12,Bangalore,No,753.55
P010,Massage Gun,Electronics,117.77,1,2024-08-12,Mumbai,No,117.77
P001,Energy Drink,Beverages,83.65,0,2024-08-13,Mumbai,Yes,0.0
P002,Protein Bar,Snacks,92.66,3,2024-08-13,Bangalore,No,277.98
P003,Multivitamin,Health,57.18,4,2024-08-13,Delhi,No,228.72
P004,Yoga Mat,Fitness,195.28,4,2024-08-13,Delhi,Yes,781.12
P005,Running Shoes,Apparel,147.74,9,2024-08-13,Delhi,No,1329.66
P006,Sports Bottle,Accessories,70.02,8,2024-08-13,Kolkata,Yes,560.16
P007,Fitness Tracker,Electronics,24.61,9,2024-08-13,Mumbai,Yes,221.49
P008,Gym Gloves,Accessories,140.83,4,2024-08-13,Kolkata,Yes,563.32
P009,Whey Protein,Health,135.09,7,2024-08-13,Kolkata,No,945.63
P010,Massage Gun,Electronics,114.83,2,2024-08-13,Delhi,Yes,229.66
P001,Energy Drink,Beverages,140.15,5,2024-08-14,Bangalore,No,700.75
P002,Protein Bar,Snacks,142.42,8,2024-08-14,Bangalore,Yes,1139.36
P003,Multivitamin,Health,174.24,12,2024-08-14,Mumbai,Yes,2090.88
P004,Yoga Mat,Fitness,115.22,2,2024-08-14,Bangalore,Yes,230.44
P005,Running Shoes,Apparel,82.22,7,2024-08-14,Kolkata,Yes,575.54
P006,Sports Bottle,Accessories,85.62,6,2024-08-14,Bangalore,Yes,513.72
P007,Fitness Tracker,Electronics,174.44,13,2024-08-14,Kolkata,No,2267.72
P008,Gym Gloves,Accessories,77.5,9,2024-08-14,Kolkata,Yes,697.5
P009,Whey Protein,Health,115.11,5,2024-08-14,Mumbai,No,575.55
P010,Massage Gun,Electronics,90.41,4,2024-08-14,Mumbai,Yes,361.64
P001,Energy Drink,Beverages,143.63,5,2024-08-15,Delhi,Yes,718.15
P002,Protein Bar,Snacks,113.81,9,2024-08-15,Bangalore,No,1024.29
P003,Multivitamin,Health,149.81,6,2024-08-15,Kolkata,Yes,898.86
P004,Yoga Mat,Fitness,82.61,5,2024-08-15,Kolkata,Yes,413.05
P005,Running Shoes,Apparel,172.01,10,2024-08-15,Bangalore,No,1720.1
P006,Sports Bottle,Accessories,49.6,2,2024-08-15,Bangalore,Yes,99.2
P007,Fitness Tracker,Electronics,195.55,5,2024-08-15,Mumbai,No,977.75
P008,Gym Gloves,Accessories,98.44,5,2024-08-15,Delhi,No,492.2
P009,Whey Protein,Health,192.37,9,2024-08-15,Mumbai,No,1731.33
P010,Massage Gun,Electronics,16.75,0,2024-08-15,Mumbai,No,0.0
P001,Energy Drink,Beverages,73.42,6,2024-08-16,Mumbai,Yes,440.52
P002,Protein Bar,Snacks,179.26,8,2024-08-16,Kolkata,Yes,1434.08
P003,Multivitamin,Health,136.22,5,2024-08-16,Bangalore,No,681.1
P004,Yoga Mat,Fitness,86.13,6,2024-08-16,Delhi,No,516.78
P005,Running Shoes,Apparel,69.85,2,2024-08-16,Delhi,Yes,139.7
P006,Sports Bottle,Accessories,197.32,6,2024-08-16,Delhi,Yes,1183.92
P007,Fitness Tracker,Electronics,109.81,11,2024-08-16,Bangalore,Yes,1207.91
P008,Gym Gloves,Accessories,39.81,0,2024-08-16,Mumbai,No,0.0
P009,Whey Protein,Health,155.41,3,2024-08-16,Kolkata,Yes,466.23
P010,Massage Gun,Electronics,39.57,2,2024-08-16,Mumbai,Yes,79.14
P001,Energy Drink,Beverages,115.28,11,2024-08-17,Kolkata,No,1268.08
P002,Protein Bar,Snacks,137.75,6,2024-08-17,Bangalore,No,826.5
P003,Multivitamin,Health,21.89,11,2024-08-17,Delhi,No,240.79
P004,Yoga Mat,Fitness,163.67,4,2024-08-17,Kolkata,No,654.68
P005,Running Shoes,Apparel,13.21,1,2024-08-17,Delhi,No,13.21
P006,Sports Bottle,Accessories,132.22,5,2024-08-17,Kolkata,No,661.1
P007,Fitness Tracker,Electronics,50.77,6,2024-08-17,Mumbai,Yes,304.62
P008,Gym Gloves,Accessories,150.39,4,2024-08-17,Delhi,Yes,601.56
P009,Whey Protein,Health,87.45,8,2024-08-17,Bangalore,No,699.6
P010,Massage Gun,Electronics,159.4,4,2024-08-17,Kolkata,Yes,637.6
P001,Energy Drink,Beverages,174.65,1,2024-08-18,Mumbai,Yes,174.65
P002,Protein Bar,Snacks,137.37,5,2024-08-18,Mumbai,No,686.85
P003,Multivitamin,Health,158.04,6,2024-08-18,Kolkata,No,948.24
P004,Yoga Mat,Fitness,173.77,7,2024-08-18,Bangalore,No,1216.39
P005,Running Shoes,Apparel,52.09,9,2024-08-18,Delhi,Yes,468.81
P006,Sports Bottle,Accessories,163.77,10,2024-08-18,Kolkata,No,1637.7
P007,Fitness Tracker,Electronics,177.0,11,2024-08-18,Bangalore,Yes,1947.0
P008,Gym Gloves,Accessories,160.0,2,2024-08-18,Delhi,Yes,320.0
P009,Whey Protein,Health,43.53,6,2024-08-18,Kolkata,Yes,261.18
P010,Massage Gun,Electronics,199.17,8,2024-08-18,Bangalore,Yes,1593.36
P001,Energy Drink,Beverages,177.08,10,2024-08-19,Delhi,No,1770.8
P002,Protein Bar,Snacks,168.11,5,2024-08-19,Kolkata,No,840.55
P003,Multivitamin,Health,55.75,2,2024-08-19,Bangalore,No,111.5
P004,Yoga Mat,Fitness,142.88,11,2024-08-19,Delhi,No,1571.68
P005,Running Shoes,Apparel,103.73,9,2024-08-19,Bangalore,No,933.57
P006,Sports Bottle,Accessories,117.93,6,2024-08-19,Bangalore,Yes,707.58
P007,Fitness Tracker,Electronics,116.93,7,2024-08-19,Delhi,No,818.51
P008,Gym Gloves,Accessories,183.91,6,2024-08-19,Bangalore,No,1103.46
P009,Whey Protein,Health,194.47,9,2024-08-19,Kolkata,No,1750.23
P010,Massage Gun,Electronics,161.83,18,2024-08-19,Delhi,No,2912.94
P001,Energy Drink,Beverages,91.25,6,2024-08-20,Bangalore,No,547.5
P002,Protein Bar,Snacks,15.02,7,2024-08-20,Delhi,Yes,105.14
P003,Multivitamin,Health,95.54,0,2024-08-20,Mumbai,No,0.0
P004,Yoga Mat,Fitness,36.09,1,2024-08-20,Delhi,No,36.09
P005,Running Shoes,Apparel,167.88,6,2024-08-20,Mumbai,No,1007.28
P006,Sports Bottle,Accessories,83.45,5,2024-08-20,Delhi,No,417.25
P007,Fitness Tracker,Electronics,139.05,9,2024-08-20,Delhi,Yes,1251.45
P008,Gym Gloves,Accessories,96.67,11,2024-08-20,Mumbai,No,1063.37
P009,Whey Protein,Health,89.08,9,2024-08-20,Delhi,No,801.72
P010,Massage Gun,Electronics,80.81,9,2024-08-20,Bangalore,Yes,727.29
P001,Energy Drink,Beverages,89.1,5,2024-08-21,Bangalore,No,445.5
P002,Protein Bar,Snacks,32.47,5,2024-08-21,Delhi,No,162.35
P003,Multivitamin,Health,57.1,4,2024-08-21,Kolkata,Yes,228.4
P004,Yoga Mat,Fitness,109.46,11,2024-08-21,Mumbai,Yes,1204.06
P005,Running Shoes,Apparel,155.27,11,2024-08-21,Kolkata,No,1707.97
P006,Sports Bottle,Accessories,195.65,2,2024-08-21,Delhi,No,391.3
P007,Fitness Tracker,Electronics,39.91,4,2024-08-21,Mumbai,Yes,159.64
P008,Gym Gloves,Accessories,143.46,15,2024-08-21,Delhi,Yes,2151.9
P009,Whey Protein,Health,30.62,1,2024-08-21,Bangalore,Yes,30.62
P010,Massage Gun,Electronics,28.95,3,2024-08-21,Mumbai,Yes,86.85
P001,Energy Drink,Beverages,128.41,9,2024-08-22,Kolkata,Yes,1155.69
P002,Protein Bar,Snacks,87.34,9,2024-08-22,Delhi,No,786.06
P003,Multivitamin,Health,140.8,6,2024-08-22,Mumbai,Yes,844.8
P004,Yoga Mat,Fitness,167.47,4,2024-08-22,Delhi,No,669.88
P005,Running Shoes,Apparel,187.82,7,2024-08-22,Bangalore,Yes,1314.74
P006,Sports Bottle,Accessories,109.51,1,2024-08-22,Kolkata,No,109.51
P007,Fitness Tracker,Electronics,164.71,4,2024-08-22,Mumbai,Yes,658.84
P008,Gym Gloves,Accessories,48.63,2,2024-08-22,Delhi,No,97.26
P009,Whey Protein,Health,64.28,7,2024-08-22,Bangalore,No,449.96
P010,Massage Gun,Electronics,29.47,5,2024-08-22,Mumbai,Yes,147.35
P001,Energy Drink,Beverages,152.25,5,2024-08-23,Kolkata,Yes,761.25
P002,Protein Bar,Snacks,74.08,5,2024-08-23,Kolkata,No,370.4
P003,Multivitamin,Health,84.13,10,2024-08-23,Bangalore,Yes,841.3
P004,Yoga Mat,Fitness,43.64,7,2024-08-23,Mumbai,Yes,305.48
P005,Running Shoes,Apparel,108.08,1,2024-08-23,Mumbai,Yes,108.08
P006,Sports Bottle,Accessories,147.85,5,2024-08-23,Bangalore,No,739.25
P007,Fitness Tracker,Electronics,68.01,7,2024-08-23,Mumbai,No,476.07
P008,Gym Gloves,Accessories,66.06,4,2024-08-23,Delhi,No,264.24
P009,Whey Protein,Health,95.06,6,2024-08-23,Delhi,No,570.36
P010,Massage Gun,Electronics,118.95,8,2024-08-23,Kolkata,No,951.6
P001,Energy Drink,Beverages,194.06,8,2024-08-24,Mumbai,Yes,1552.48
P002,Protein Bar,Snacks,94.11,1,2024-08-24,Delhi,No,94.11
P003,Multivitamin,Health,145.75,5,2024-08-24,Bangalore,No,728.75
P004,Yoga Mat,Fitness,74.96,6,2024-08-24,Delhi,No,449.76
P005,Running Shoes,Apparel,77.54,4,2024-08-24,Mumbai,No,310.16
P006,Sports Bottle,Accessories,118.41,11,2024-08-24,Delhi,No,1302.51
P007,Fitness Tracker,Electronics,102.37,3,2024-08-24,Bangalore,No,307.11
P008,Gym Gloves,Accessories,164.77,2,2024-08-24,Bangalore,Yes,329.54
P009,Whey Protein,Health,192.88,4,2024-08-24,Mumbai,Yes,771.52
P010,Massage Gun,Electronics,13.53,13,2024-08-24,Delhi,No,175.89
P001,Energy Drink,Beverages,118.51,3,2024-08-25,Mumbai,No,355.53
P002,Protein Bar,Snacks,159.55,8,2024-08-25,Mumbai,No,1276.4
P003,Multivitamin,Health,47.93,7,2024-08-25,Delhi,No,335.51
P004,Yoga Mat,Fitness,47.49,7,2024-08-25,Kolkata,Yes,332.43
P005,Running Shoes,Apparel,43.52,9,2024-08-25,Bangalore,Yes,391.68
P006,Sports Bottle,Accessories,165.95,3,2024-08-25,Bangalore,No,497.85
P007,Fitness Tracker,Electronics,157.54,4,2024-08-25,Kolkata,Yes,630.16
P008,Gym Gloves,Accessories,36.06,5,2024-08-25,Kolkata,No,180.3
P009,Whey Protein,Health,47.3,7,2024-08-25,Bangalore,Yes,331.1
P010,Massage Gun,Electronics,13.35,3,2024-08-25,Bangalore,No,40.05
P001,Energy Drink,Beverages,47.74,9,2024-08-26,Bangalore,Yes,429.66
P002,Protein Bar,Snacks,38.41,12,2024-08-26,Mumbai,No,460.92
P003,Multivitamin,Health,15.92,7,2024-08-26,Kolkata,Yes,111.44
P004,Yoga Mat,Fitness,185.26,10,2024-08-26,Bangalore,Yes,1852.6
P005,Running Shoes,Apparel,59.43,10,2024-08-26,Kolkata,Yes,594.3
P006,Sports Bottle,Accessories,160.33,7,2024-08-26,Mumbai,Yes,1122.31
P007,Fitness Tracker,Electronics,131.26,9,2024-08-26,Bangalore,Yes,1181.34
P008,Gym Gloves,Accessories,184.53,13,2024-08-26,Bangalore,Yes,2398.89
P009,Whey Protein,Health,12.87,9,2024-08-26,Mumbai,Yes,115.83
P010,Massage Gun,Electronics,27.84,10,2024-08-26,Kolkata,No,278.4
P001,Energy Drink,Beverages,45.32,5,2024-08-27,Kolkata,No,226.6
P002,Protein Bar,Snacks,90.63,7,2024-08-27,Mumbai,Yes,634.41
P003,Multivitamin,Health,37.51,4,2024-08-27,Bangalore,Yes,150.04
P004,Yoga Mat,Fitness,181.27,8,2024-08-27,Delhi,No,1450.16
P005,Running Shoes,Apparel,106.15,3,2024-08-27,Kolkata,No,318.45
P006,Sports Bottle,Accessories,165.35,2,2024-08-27,Bangalore,No,330.7
P007,Fitness Tracker,Electronics,180.9,6,2024-08-27,Kolkata,No,1085.4
P008,Gym Gloves,Accessories,191.98,5,2024-08-27,Kolkata,No,959.9
P009,Whey Protein,Health,71.09,3,2024-08-27,Kolkata,Yes,213.27
P010,Massage Gun,Electronics,145.26,8,2024-08-27,Mumbai,Yes,1162.08
P001,Energy Drink,Beverages,199.13,10,2024-08-28,Delhi,Yes,1991.3
P002,Protein Bar,Snacks,32.19,7,2024-08-28,Delhi,No,225.33
P003,Multivitamin,Health,110.28,13,2024-08-28,Kolkata,Yes,1433.64
P004,Yoga Mat,Fitness,19.48,6,2024-08-28,Mumbai,No,116.88
P005,Running Shoes,Apparel,113.55,6,2024-08-28,Kolkata,No,681.3
P006,Sports Bottle,Accessories,40.79,5,2024-08-28,Kolkata,No,203.95
P007,Fitness Tracker,Electronics,149.55,4,2024-08-28,Kolkata,Yes,598.2
P008,Gym Gloves,Accessories,181.32,1,2024-08-28,Delhi,Yes,181.32
P009,Whey Protein,Health,28.01,4,2024-08-28,Kolkata,No,112.04
P010,Massage Gun,Electronics,123.94,5,2024-08-28,Bangalore,No,619.7
P001,Energy Drink,Beverages,44.95,4,2024-08-29,Kolkata,Yes,179.8
P002,Protein Bar,Snacks,156.15,4,2024-08-29,Mumbai,No,624.6
P003,Multivitamin,Health,120.54,14,2024-08-29,Mumbai,No,1687.56
P004,Yoga Mat,Fitness,15.37,4,2024-08-29,Bangalore,No,61.48
P005,Running Shoes,Apparel,123.48,5,2024-08-29,Mumbai,No,617.4
P006,Sports Bottle,Accessories,83.07,14,2024-08-29,Mumbai,No,1162.98
P007,Fitness Tracker,Electronics,177.96,1,2024-08-29,Delhi,Yes,177.96
P008,Gym Gloves,Accessories,44.18,14,2024-08-29,Mumbai,Yes,618.52
P009,Whey Protein,Health,183.69,6,2024-08-29,Mumbai,No,1102.14
P010,Massage Gun,Electronics,100.05,5,2024-08-29,Mumbai,No,500.25
P001,Energy Drink,Beverages,93.17,4,2024-08-30,Bangalore,Yes,372.68
P002,Protein Bar,Snacks,167.34,5,2024-08-30,Kolkata,No,836.7
P003,Multivitamin,Health,82.93,8,2024-08-30,Bangalore,No,663.44
P004,Yoga Mat,Fitness,40.54,4,2024-08-30,Bangalore,Yes,162.16
P005,Running Shoes,Apparel,78.98,5,2024-08-30,Bangalore,Yes,394.9
P006,Sports Bottle,Accessories,11.94,3,2024-08-30,Kolkata,No,35.82
P007,Fitness Tracker,Electronics,194.62,6,2024-08-30,Mumbai,Yes,1167.72
P008,Gym Gloves,Accessories,44.78,14,2024-08-30,Bangalore,No,626.92
P009,Whey Protein,Health,41.41,2,2024-08-30,Bangalore,No,82.82
P010,Massage Gun,Electronics,80.0,4,2024-08-30,Kolkata,No,320.0
P001,Energy Drink,Beverages,129.82,16,2024-08-31,Mumbai,No,2077.12
P002,Protein Bar,Snacks,146.11,14,2024-08-31,Delhi,Yes,2045.54
P003,Multivitamin,Health,173.53,5,2024-08-31,Delhi,No,867.65
P004,Yoga Mat,Fitness,99.93,3,2024-08-31,Delhi,Yes,299.79
P005,Running Shoes,Apparel,14.18,0,2024-08-31,Delhi,Yes,0.0
P006,Sports Bottle,Accessories,55.98,6,2024-08-31,Delhi,Yes,335.88
P007,Fitness Tracker,Electronics,43.08,2,2024-08-31,Kolkata,Yes,86.16
P008,Gym Gloves,Accessories,33.57,4,2024-08-31,Delhi,Yes,134.28
P009,Whey Protein,Health,38.88,6,2024-08-31,Kolkata,No,233.28
P010,Massage Gun,Electronics,102.41,2,2024-08-31,Kolkata,Yes,204.82
P001,Energy Drink,Beverages,46.12,9,2024-09-01,Kolkata,No,415.08
P002,Protein Bar,Snacks,160.5,2,2024-09-01,Delhi,Yes,321.0
P003,Multivitamin,Health,125.53,11,2024-09-01,Mumbai,Yes,1380.83
P004,Yoga Mat,Fitness,78.51,10,2024-09-01,Bangalore,Yes,785.1
P005,Running Shoes,Apparel,59.2,6,2024-09-01,Bangalore,Yes,355.2
P006,Sports Bottle,Accessories,100.73,4,2024-09-01,Mumbai,No,402.92
P007,Fitness Tracker,Electronics,198.34,8,2024-09-01,Kolkata,No,1586.72
P008,Gym Gloves,Accessories,101.66,8,2024-09-01,Delhi,Yes,813.28
P009,Whey Protein,Health,30.46,6,2024-09-01,Mumbai,No,182.76
P010,Massage Gun,Electronics,138.77,12,2024-09-01,Kolkata,No,1665.24
P001,Energy Drink,Beverages,55.4,2,2024-09-02,Delhi,No,110.8
P002,Protein Bar,Snacks,174.7,10,2024-09-02,Kolkata,Yes,1747.0
P003,Multivitamin,Health,139.56,5,2024-09-02,Delhi,No,697.8
P004,Yoga Mat,Fitness,16.13,5,2024-09-02,Mumbai,No,80.65
P005,Running Shoes,Apparel,82.01,4,2024-09-02,Delhi,Yes,328.04
P006,Sports Bottle,Accessories,65.13,12,2024-09-02,Mumbai,Yes,781.56
P007,Fitness Tracker,Electronics,61.7,4,2024-09-02,Mumbai,No,246.8
P008,Gym Gloves,Accessories,174.6,4,2024-09-02,Delhi,No,698.4
P009,Whey Protein,Health,71.63,4,2024-09-02,Bangalore,Yes,286.52
P010,Massage Gun,Electronics,72.31,4,2024-09-02,Bangalore,Yes,289.24
P001,Energy Drink,Beverages,79.86,12,2024-09-03,Mumbai,Yes,958.32
P002,Protein Bar,Snacks,144.12,4,2024-09-03,Kolkata,No,576.48
P003,Multivitamin,Health,192.27,16,2024-09-03,Kolkata,Yes,3076.32
P004,Yoga Mat,Fitness,109.21,2,2024-09-03,Mumbai,No,218.42
P005,Running Shoes,Apparel,125.39,15,2024-09-03,Mumbai,Yes,1880.85
P006,Sports Bottle,Accessories,87.33,8,2024-09-03,Delhi,Yes,698.64
P007,Fitness Tracker,Electronics,90.68,10,2024-09-03,Kolkata,No,906.8
P008,Gym Gloves,Accessories,145.21,8,2024-09-03,Kolkata,Yes,1161.68
P009,Whey Protein,Health,100.41,5,2024-09-03,Mumbai,Yes,502.05
P010,Massage Gun,Electronics,185.74,3,2024-09-03,Mumbai,No,557.22
P001,Energy Drink,Beverages,188.93,1,2024-09-04,Mumbai,Yes,188.93
P002,Protein Bar,Snacks,172.81,1,2024-09-04,Mumbai,No,172.81
P003,Multivitamin,Health,169.66,2,2024-09-04,Bangalore,Yes,339.32
P004,Yoga Mat,Fitness,89.43,3,2024-09-04,Mumbai,Yes,268.29
P005,Running Shoes,Apparel,142.87,8,2024-09-04,Mumbai,Yes,1142.96
P006,Sports Bottle,Accessories,177.39,9,2024-09-04,Mumbai,Yes,1596.51
P007,Fitness Tracker,Electronics,47.7,4,2024-09-04,Bangalore,Yes,190.8
P008,Gym Gloves,Accessories,69.7,15,2024-09-04,Kolkata,Yes,1045.5
P009,Whey Protein,Health,119.62,7,2024-09-04,Kolkata,Yes,837.34
P010,Massage Gun,Electronics,191.46,2,2024-09-04,Mumbai,Yes,382.92
P001,Energy Drink,Beverages,92.88,8,2024-09-05,Kolkata,Yes,743.04
P002,Protein Bar,Snacks,111.84,8,2024-09-05,Delhi,Yes,894.72
P003,Multivitamin,Health,161.38,6,2024-09-05,Kolkata,No,968.28
P004,Yoga Mat,Fitness,112.99,5,2024-09-05,Bangalore,Yes,564.95
P005,Running Shoes,Apparel,154.83,11,2024-09-05,Kolkata,Yes,1703.13
P006,Sports Bottle,Accessories,156.94,2,2024-09-05,Kolkata,Yes,313.88
P007,Fitness Tracker,Electronics,147.2,6,2024-09-05,Kolkata,Yes,883.2
P008,Gym Gloves,Accessories,194.47,4,2024-09-05,Bangalore,No,777.88
P009,Whey Protein,Health,161.44,6,2024-09-05,Delhi,No,968.64
P010,Massage Gun,Electronics,39.41,7,2024-09-05,Bangalore,Yes,275.87
P001,Energy Drink,Beverages,79.02,2,2024-09-06,Delhi,No,158.04
P002,Protein Bar,Snacks,102.11,9,2024-09-06,Mumbai,No,918.99
P003,Multivitamin,Health,173.33,7,2024-09-06,Mumbai,Yes,1213.31
P004,Yoga Mat,Fitness,116.92,4,2024-09-06,Bangalore,No,467.68
P005,Running Shoes,Apparel,130.34,8,2024-09-06,Bangalore,No,1042.72
P006,Sports Bottle,Accessories,13.99,13,2024-09-06,Mumbai,Yes,181.87
P007,Fitness Tracker,Electronics,169.75,22,2024-09-06,Mumbai,Yes,3734.5
P008,Gym Gloves,Accessories,176.05,12,2024-09-06,Bangalore,No,2112.6
P009,Whey Protein,Health,153.55,3,2024-09-06,Delhi,No,460.65
P010,Massage Gun,Electronics,157.53,6,2024-09-06,Delhi,Yes,945.18
P001,Energy Drink,Beverages,180.92,5,2024-09-07,Bangalore,Yes,904.6
P002,Protein Bar,Snacks,163.61,0,2024-09-07,Kolkata,No,0.0
P003,Multivitamin,Health,36.02,12,2024-09-07,Mumbai,Yes,432.24
P004,Yoga Mat,Fitness,122.99,7,2024-09-07,Kolkata,No,860.93
P005,Running Shoes,Apparel,117.78,4,2024-09-07,Bangalore,Yes,471.12
P006,Sports Bottle,Accessories,14.39,3,2024-09-07,Delhi,Yes,43.17
P007,Fitness Tracker,Electronics,165.16,8,2024-09-07,Bangalore,Yes,1321.28
P008,Gym Gloves,Accessories,30.93,3,2024-09-07,Kolkata,Yes,92.79
P009,Whey Protein,Health,131.13,6,2024-09-07,Mumbai,Yes,786.78
P010,Massage Gun,Electronics,63.09,1,2024-09-07,Kolkata,Yes,63.09
P001,Energy Drink,Beverages,43.32,5,2024-09-08,Delhi,Yes,216.6
P002,Protein Bar,Snacks,119.47,9,2024-09-08,Delhi,No,1075.23
P003,Multivitamin,Health,72.73,5,2024-09-08,Delhi,No,363.65
P004,Yoga Mat,Fitness,31.97,2,2024-09-08,Delhi,Yes,63.94
P005,Running Shoes,Apparel,177.51,8,2024-09-08,Kolkata,No,1420.08
P006,Sports Bottle,Accessories,90.24,2,2024-09-08,Delhi,Yes,180.48
P007,Fitness Tracker,Electronics,53.69,7,2024-09-08,Kolkata,No,375.83
P008,Gym Gloves,Accessories,176.78,9,2024-09-08,Bangalore,Yes,1591.02
P009,Whey Protein,Health,119.94,5,2024-09-08,Bangalore,Yes,599.7
P010,Massage Gun,Electronics,60.6,6,2024-09-08,Mumbai,No,363.6
P001,Energy Drink,Beverages,94.37,4,2024-09-09,Bangalore,Yes,377.48
P002,Protein Bar,Snacks,91.18,3,2024-09-09,Delhi,Yes,273.54
P003,Multivitamin,Health,10.45,5,2024-09-09,Delhi,Yes,52.25
P004,Yoga Mat,Fitness,52.49,8,2024-09-09,Bangalore,Yes,419.92
P005,Running Shoes,Apparel,199.97,5,2024-09-09,Kolkata,No,999.85
P006,Sports Bottle,Accessories,66.73,7,2024-09-09,Kolkata,No,467.11
P007,Fitness Tracker,Electronics,13.93,2,2024-09-09,Kolkata,No,27.86
P008,Gym Gloves,Accessories,20.98,4,2024-09-09,Delhi,Yes,83.92
P009,Whey Protein,Health,98.89,4,2024-09-09,Kolkata,Yes,395.56
P010,Massage Gun,Electronics,119.85,4,2024-09-09,Bangalore,Yes,479.4
P001,Energy Drink,Beverages,39.08,6,2024-09-10,Bangalore,Yes,234.48
P002,Protein Bar,Snacks,176.92,7,2024-09-10,Mumbai,No,1238.44
P003,Multivitamin,Health,74.99,7,2024-09-10,Kolkata,No,524.93
P004,Yoga Mat,Fitness,42.93,0,2024-09-10,Delhi,Yes,0.0
P005,Running Shoes,Apparel,187.37,7,2024-09-10,Bangalore,Yes,1311.59
P006,Sports Bottle,Accessories,88.74,4,2024-09-10,Mumbai,No,354.96
P007,Fitness Tracker,Electronics,117.5,10,2024-09-10,Kolkata,No,1175.0
P008,Gym Gloves,Accessories,19.82,1,2024-09-10,Bangalore,No,19.82
P009,Whey Protein,Health,36.42,2,2024-09-10,Mumbai,Yes,72.84
P010,Massage Gun,Electronics,48.11,11,2024-09-10,Kolkata,Yes,529.21
P001,Energy Drink,Beverages,165.39,9,2024-09-11,Bangalore,Yes,1488.51
P002,Protein Bar,Snacks,55.26,5,2024-09-11,Mumbai,No,276.3
P003,Multivitamin,Health,134.46,2,2024-09-11,Mumbai,No,268.92
P004,Yoga Mat,Fitness,108.74,4,2024-09-11,Delhi,Yes,434.96
P005,Running Shoes,Apparel,99.14,6,2024-09-11,Kolkata,Yes,594.84
P006,Sports Bottle,Accessories,58.0,10,2024-09-11,Bangalore,Yes,580.0
P007,Fitness Tracker,Electronics,120.65,2,2024-09-11,Kolkata,No,241.3
P008,Gym Gloves,Accessories,43.9,4,2024-09-11,Bangalore,No,175.6
P009,Whey Protein,Health,166.79,8,2024-09-11,Delhi,No,1334.32
P010,Massage Gun,Electronics,33.85,4,2024-09-11,Kolkata,Yes,135.4
P001,Energy Drink,Beverages,81.2,5,2024-09-12,Delhi,Yes,406.0
P002,Protein Bar,Snacks,168.06,5,2024-09-12,Delhi,No,840.3
P003,Multivitamin,Health,74.38,6,2024-09-12,Delhi,No,446.28
P004,Yoga Mat,Fitness,44.64,1,2024-09-12,Mumbai,No,44.64
P005,Running Shoes,Apparel,105.31,3,2024-09-12,Kolkata,No,315.93
P006,Sports Bottle,Accessories,44.06,7,2024-09-12,Bangalore,No,308.42
P007,Fitness Tracker,Electronics,148.93,0,2024-09-12,Mumbai,No,0.0
P008,Gym Gloves,Accessories,114.93,14,2024-09-12,Mumbai,No,1609.02
P009,Whey Protein,Health,19.03,2,2024-09-12,Bangalore,No,38.06
P010,Massage Gun,Electronics,181.11,4,2024-09-12,Bangalore,Yes,724.44
P001,Energy Drink,Beverages,101.93,15,2024-09-13,Mumbai,No,1528.95
P002,Protein Bar,Snacks,40.65,5,2024-09-13,Mumbai,Yes,203.25
